code,SMILES,Metal,solvents,AATS5s,AATS0i,AATS3i,ATSC2dv,ATSC3Z,ATSC2v,ATSC5v,ATSC8v,ATSC6are,ATSC3i,ATSC7i,AATSC3s,AATSC0Z,AATSC3Z,AATSC0m,AATSC2m,AATSC3m,PEOE_VSA7,EState_VSA2,SLogP,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,LogP,HBD,HBA,MPC,Boiling Point (°„C),SSA
VUKTOM,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Tb,dimethylformamide,3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,65,158.92535,221,3.1,25.5,112,5.864,8.23,73.09,36.7,-0.85,1,2,0.37,153,613.8454
VUKTUS,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Dy,dimethylformamide,3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,66,162.5,229,3.1,24.5,34,5.939,8.55,73.09,36.7,-0.85,1,2,0.37,153,660.5414
VUNPOL,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Zn,N-methylformamide,3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,182,-0.1,1,2,0.26,163,108.236
VUQJUN,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Mn,"N,N-dimethylformamide",3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,1299.77
VUQJUN01,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Mn,"N,N-dimethylformamide",3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,1286.21
VUWSAJ,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Nd,"N,N-dimethylacetamide",4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,60,144.24,229,3.1,31.4,185,5.525,7.01,87.12,32.2,-0.85,1,2,0.25,165.1,815.845
WAMRIN,C1=C(C=C(C=C1C(=O)O)N)C(=O)O,Mg,"N,N-dimethylacetamide",7.862068966,163.0911809,152.8982527,9.01,-66.27,4.290158193,-355.2791089,69.38641121,-1.191636,-16.76817217,7.893712932,-0.450960961,7.91,-1.791081081,37.02908443,4.203716805,-8.581103553,18.19910121,16.81428926,0.6652,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,32.2,-0.85,1,2,0.25,165.1,1336.09
WAMRIN01,C1=C(C=C(C=C1C(=O)O)N)C(=O)O,Mg,"N,N-dimethylacetamide",7.862068966,163.0911809,152.8982527,9.01,-66.27,4.290158193,-355.2791089,69.38641121,-1.191636,-16.76817217,7.893712932,-0.450960961,7.91,-1.791081081,37.02908443,4.203716805,-8.581103553,18.19910121,16.81428926,0.6652,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,32.2,-0.85,1,2,0.25,165.1,1331.38
WAMRIN02,C1=C(C=C(C=C1C(=O)O)N)C(=O)O,Mg,"N,N-dimethylacetamide",7.862068966,163.0911809,152.8982527,9.01,-66.27,4.290158193,-355.2791089,69.38641121,-1.191636,-16.76817217,7.893712932,-0.450960961,7.91,-1.791081081,37.02908443,4.203716805,-8.581103553,18.19910121,16.81428926,0.6652,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,32.2,-0.85,1,2,0.25,165.1,1285.53
WECYAH,C1=CC(=CC=C1C(=O)O)C(=O)O,Ni,"N,N-dimethylformamide",4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,28,58.693,163,4.4,6.8,112,7.64,8.912,73.09,36.7,-0.85,1,2,0.37,153,4196.03
WEMBUN,C(=O)(C(=O)O)O,Er,methanol,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,68,167.26,235,3.1,22.7,30,6.108,9.07,32.04,32.7,0.791,1,8.2,0.32,65,609.205
WEMCAU,C(=O)(C(=O)O)O,Yb,methanol,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,70,173.05,242,3.1,21,-2,6.254,6.9,32.04,32.7,0.791,1,8.2,0.32,65,621.315
WEMDID,C(=O)(C(=O)O)O,Nd,ethanol,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,60,144.24,229,3.1,31.4,185,5.525,7.01,46.07,24.3,-0.31,1,1,0.3,78.37,787.063
WEMDOJ,C(=O)(C(=O)O)O,Sm,ethanol,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,62,150.4,229,3.1,28.8,16,5.644,7.52,46.07,24.3,-0.31,1,1,0.3,78.37,704.407
WEMDUP,C(=O)(C(=O)O)O,Eu,ethanol,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,63,151.964,233,3.1,27.7,83,5.67,5.24,46.07,24.3,-0.31,1,1,0.3,78.37,709.188
WEMFAX,C(=O)(C(=O)O)O,Gd,ethanol,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,64,157.2,237,3.1,23.5,13,6.15,7.9,46.07,24.3,-0.31,1,1,0.3,78.37,679.156
WEMFEB,C(=O)(C(=O)O)O,Tb,ethanol,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,65,158.92535,221,3.1,25.5,112,5.864,8.23,46.07,24.3,-0.31,1,1,0.3,78.37,675.591
WEMFIF,C(=O)(C(=O)O)O,Dy,ethanol,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,66,162.5,229,3.1,24.5,34,5.939,8.55,46.07,24.3,-0.31,1,1,0.3,78.37,629.24
WEMFOL,C(=O)(C(=O)O)O,Ho,ethanol,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,67,164.93033,216,3.1,23.6,33,6.022,8.8,46.07,24.3,-0.31,1,1,0.3,78.37,647.274
WEQQUH,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Sc,dimethylformamide,3.720867209,160.1984138,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,33.14799302,-0.39660291,-2.702926602,24.26546827,11.12690298,1.54,21,44.95591,211,3.34,17.8,18,6.561,2.99,73.09,36.7,-0.85,1,2,0.37,153,1629.77
WEQRAO,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Sc,dimethylformamide,3.720867209,160.1984138,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,33.14799302,-0.39660291,-2.702926602,24.26546827,11.12690298,1.54,21,44.95591,211,3.34,17.8,18,6.561,2.99,73.09,36.7,-0.85,1,2,0.37,153,3025.16
WILHIK,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,374.144
WIPPIW,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Cd,"N,N-dimethylformamide",4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,1282.71
WITJOA,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)C(=O)O,Mn,"N,N-dimethylformamide",4.588374486,156.2688719,147.5378296,21.77777778,-123.962539,-155.6229214,270.910299,-29.47811825,1.107159209,-24.47663291,6.164419496,0.102732286,11.24869927,-1.878220288,50.55824058,2.85108185,-8.114321637,48.53093655,20.91786993,1.9158,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,1084.32
WITJUG,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)C(=O)O,Mn,"N,N-dimethylformamide",4.588374486,156.2688719,147.5378296,21.77777778,-123.962539,-155.6229214,270.910299,-29.47811825,1.107159209,-24.47663291,6.164419496,0.102732286,11.24869927,-1.878220288,50.55824058,2.85108185,-8.114321637,48.53093655,20.91786993,1.9158,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,1262.8
WIYFAM,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,2744.35
WIZSOP,C(=O)O,Co,formate,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,46.03,59,-0.39,1,2,0.24,100.8,86.9572
WODZEX,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Fe,"N,N-dimethylformamide",11.67102397,160.87749,148.445057,10.23611111,-48.02083333,24.2843839,-141.9674605,184.8932439,1.955833333,-9.325384487,12.00939528,-0.891409465,7.243055556,-1.06712963,33.54745824,2.879117987,-4.921468526,12.13273414,0,0.4794,26,55.84,194,4.06,8.4,15,7.902,7.874,73.09,36.7,-0.85,1,2,0.37,153,1154.45
WOSZEL,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O,Zn,dimethylformamide,3.05026455,154.2092758,145.963084,-6.633217993,-72.16608997,-272.2080821,911.6421651,-434.9264188,1.850657439,-21.2120641,-37.6854775,0.052267347,6.955017301,-0.633035877,32.94325277,-0.588251461,-3.083480907,87.97801257,16.69035448,5.7822,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,589.588
WUJFOX,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Cd,dimethylacetamide,3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,48,112.41,158,4.33,7.2,-70,8.994,8.69,87.12,37.8,0.937,1,24.2,0.25,166,1361.004303
WUJWIK,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,"N,N-dimethylformamide",3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,924.452
WULQUR,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Zn,dimethylacetamide,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,30,65.4,139,4.45,6.4,-60,9.394,7.134,87.12,37.8,0.937,1,24.2,0.25,166,1770.5
WUPVEK,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Bi,dimethylformamide,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,83,208.9804,207,4.69,7.4,91,7.289,9.807,73.09,36.7,-0.85,1,2,0.37,153,223.865
WUVYOC,C1=CC(=CN=C1)C(=O)O,Mn,methanol,4.866666667,161.9640736,156.7373575,-4.326530612,-13.7755102,-126.5633675,87.63283563,0,-0.52484898,-13.41592119,0.869421309,-0.137804397,7.530612245,-0.598935226,35.44306652,-3.129332876,-2.983377723,12.13273414,5.563451492,0.7798,25,54.93804,197,3.72,9.4,-50,7.434,7.3,32.04,32.7,0.791,1,8.2,0.32,65,15.7238
XADCOW,C1=CC(=CC=C1C(=O)O)C(=O)O,Fe,dimethylformamide,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,26,55.84,194,4.06,8.4,15,7.902,7.874,73.09,36.7,-0.85,1,2,0.37,153,1455.74
XADFUF,C1=CN=CC=C1CCC2=CC=NC=C2,Zn,dimethylformamide,1.98,160.1163163,155.1450974,-32.1183432,-68.30177515,-262.3018224,674.3291608,20.2697415,-0.244352663,-3.734622442,-20.64813252,-0.075419879,6.639053254,-1.241850457,31.92973033,-4.935734901,-5.952614647,48.2340145,0,2.2618,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,204.815
XAKPOQ,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,methanol,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,32.04,32.7,0.791,1,8.2,0.32,65,38.445
XAKQOR,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Cu,"N,N-dimethylformamide",3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,29,63.55,140,4.48,6.7,119,7.726,8.933,73.09,36.7,-0.85,1,2,0.37,153,1150.558
XAVDEF,C1=CC(=CC=C1C(=O)O)C(=O)O,V,styrene,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,23,50.9415,179,3.6,12.4,51,6.746,6,104.15,2.4,2.86,0,1,0.2,145,1604.26
XEFHIC,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Cd,dimethylformamide,4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,422.594
XEHRUY,C(=O)O,Mg,diethyl,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,12,24.305,173,3.75,10.6,-40,7.646,1.74,74.12,,0.68,2,1,0.24,35,325.67
XIHRIQ,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Co,ethanol,3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,27,58.93319,192,4.3,7.5,64,7.881,8.86,46.07,24.3,-0.31,1,1,0.3,78.37,456.673
XINFUW,C1=CC(=CC(=C1)C(=O)O)C(=O)O,Zn,dimethylsulfoxide,5.956521739,159.2036613,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,18.19910121,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,78.13,47.2,-1.3,1,2,0.43,189,718.409
XOLSUO,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Co,dimethylformamide,3.720867209,160.1984138,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,33.14799302,-0.39660291,-2.702926602,24.26546827,11.12690298,1.54,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,2142.41
XOPMIA,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Cd,"N,N-dimethylformamide",3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,1186.87
XOPVII,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Ni,dimethylformamide,11.67102397,160.87749,148.445057,10.23611111,-48.02083333,24.2843839,-141.9674605,184.8932439,1.955833333,-9.325384487,12.00939528,-0.891409465,7.243055556,-1.06712963,33.54745824,2.879117987,-4.921468526,12.13273414,0,0.4794,28,58.693,163,4.4,6.8,112,7.64,8.912,73.09,36.7,-0.85,1,2,0.37,153,1335.51
XORDUG,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Zn,"N,N-dimethylacetamide",6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,30,65.4,139,4.45,6.4,-60,9.394,7.134,87.12,32.2,-0.85,1,2,0.25,165.1,1413.95
XUHVON,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,598.402
XUMTUV,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,Ho,dimethylformamide,8.08045977,163.1445443,152.9221209,10.24,-45.48,-88.84582021,5.968041315,85.43943289,4.418904,-16.83487397,7.928130688,-0.288198198,7.14,-1.229189189,33.12123055,1.946496089,-5.855391314,6.066367068,0,0.9912,67,164.93033,216,3.1,23.6,33,6.022,8.8,73.09,36.7,-0.85,1,2,0.37,153,96.4887
XUMVAD,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,Dy,dimethylformamide,8.08045977,163.1445443,152.9221209,10.24,-45.48,-88.84582021,5.968041315,85.43943289,4.418904,-16.83487397,7.928130688,-0.288198198,7.14,-1.229189189,33.12123055,1.946496089,-5.855391314,6.066367068,0,0.9912,66,162.5,229,3.1,24.5,34,5.939,8.55,73.09,36.7,-0.85,1,2,0.37,153,93.9956
XUMVEH,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,Nd,dimethylformamide,8.08045977,163.1445443,152.9221209,10.24,-45.48,-88.84582021,5.968041315,85.43943289,4.418904,-16.83487397,7.928130688,-0.288198198,7.14,-1.229189189,33.12123055,1.946496089,-5.855391314,6.066367068,0,0.9912,60,144.24,229,3.1,31.4,185,5.525,7.01,73.09,36.7,-0.85,1,2,0.37,153,95.9545
XUNGIX,C1N2CN3CN1CN(C2)C3,Cu,tetrahydrofuran,1.5,173.8517369,155.2297034,-32.08264463,-191.6033058,719.4353383,-645.1347763,0,0.6912,-73.47897774,0,-0.021487603,7.338842975,-3.19338843,34.9651262,-1.645508028,-15.58810776,0,0,-1.0198,29,63.55,140,4.48,6.7,119,7.726,8.933,72.1,7.58,0.888,1,19.9,0.22,66,3027.99
XUNROP,C1=CN=CC=C1C(=O)O,Li,"1,4-dioxane",6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,3,7,182,3.01,24.3,60,5.392,0.534,88.11,2.25,0.734,0,21.6,0.26,101,640.047
XUNSAC,C1=CN=CC=C1C(=O)O,Li,propanol,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,3,7,182,3.01,24.3,60,5.392,0.534,60.1,20,0.05,1,1,0.29,97.2,617.922
XUNSEG,C1=CN=CC=C1C(=O)O,Li,cyclohexanol,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,3,7,182,3.01,24.3,60,5.392,0.534,100.16,2.02,0.778,1,27.7,0.28,81,767.626
XUTQEI,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Ni,ethylene,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,28,58.693,163,4.4,6.8,112,7.64,8.912,28.05,1.69,0.04,0,0,0.12,-103.7,3965.58
XUVHEB,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Zn,dimethylformamide,3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1068.63
YABKEU,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Eu,"N,N-dimethylacetamide",5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,63,151.964,233,3.1,27.7,83,5.67,5.24,87.12,32.2,-0.85,1,2,0.25,165.1,682.944
YANBAR,C(=O)O,Co,dimethylformamide,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,316.531
YANBAR02,C(=O)O,Co,"N,N-dimethylformamide",6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,324.714
YANBAR03,C(=O)O,Co,"N,N-dimethylformamide",6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,247.209
YANBAR04,C(=O)O,Co,"N,N-dimethylformamide",6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,224.815
